WellNumbersId|StateWellId|WellReportTrackingNumber|USGSSiteNumber|TCEQSourceId|GCDWellNumber|OwnerWellNumber|PreviousWellNumber|OtherWellNumber|PluggingReportTrackingNumber|CreatedDate|LastUpdateDate
13742|119304|||G0150249S||Station #9 well #1 (723 Patton)||||2016-07-25|2017-05-10
13743|108647|||G0200304A||||||2016-07-25|2017-05-10
13744|81242|||G0530012B||4||||2016-07-25|2017-05-10
13745|109915|||G0200278B||2||||2016-07-25|2017-05-10
13746|117744|||G0150270D||4||||2016-07-25|2017-05-10
13747|109231|||G0200384A||||||2016-07-25|2017-05-10
13748|133035|||G0200508A||||||2016-07-25|2017-05-10
13749|59559|||||Steele Creek Harbor System (Well #1)||||2016-07-25|2017-05-10
13750|109921|||G0200018F||6||||2016-07-25|2017-05-10
13751|110462|||G0200401A||1||||2016-07-25|2017-05-10
13752|109953|||G0200361B||Anglecrest Subdivision well #2||||2016-07-25|2017-05-10
13753|37044|||G0170010B||City well #2||||2016-07-25|2017-05-10
13754|119337|||G0150375A||||||2016-07-25|2017-05-10
13755|110376|||G0200006K||16||||2016-07-25|2017-05-10
13756|51582|||||6|||3337|2016-07-25|2016-07-25
13757|48556|||G1260018AH|465|24P,Plant 24 Well 2||||2016-07-26|2019-01-15
13758|49906|||G0700034E||5||||2016-07-26|2019-03-08
13759|50064|||G0700037D||4||||2016-07-26|2019-03-08
13760|36279|||||Double windmill||||2016-07-28|2016-07-28
13761|36280|||||Kemp Windmill||||2016-07-28|2016-07-28
13762|36281|||||Flag Windmill||||2016-07-28|2016-07-28
13763|38528|||||Dunn Well||||2016-07-28|2016-07-28
13764|36277|||||Middle Windmill||||2016-07-28|2016-07-28
13765|36283|||||North Windmill||||2016-07-28|2016-07-28
13766|36284|||||Deep Windmill||||2016-07-28|2016-07-28
13767|121371|348103|||Shafer Susan (Felix Fisher RR)|||||2016-07-28|2019-03-06
13768|62202|||||Richland Spring||||2016-07-28|2016-07-28
13769|62276|||||Baker Spring||||2016-07-28|2016-07-28
13770|62277|||||Bogarte Spring||||2016-07-28|2016-07-28
13771|62278|||||Mud Spring||||2016-07-28|2016-07-28
13772|62279|||||Hart Spring||||2016-07-28|2016-07-28
13773|62284|||||Unnamed Spring||||2016-07-28|2016-07-28
13774|62292|||||Elm Spring||||2016-07-28|2016-07-28
13775|62293|||||Bluff Creek Spring||||2016-07-28|2016-07-28
13776|62310|||||Dripping Spring||||2016-07-28|2016-07-28
13777|62318|||||Flat Branch Spring||||2016-07-28|2016-07-28
13778|62354|||||Crystal Springs/Also called McNalley Spring||||2016-07-28|2016-07-28
13779|62377|||||Walnut  Spring||||2016-07-28|2016-07-28
13780|62484|||||Latham Creek Spring||||2016-07-28|2016-07-28
13781|62485|||||Shoat Spring||||2016-07-28|2016-07-28
13782|62529|||||Nameless Spring||||2016-07-28|2016-07-28
13783|62543|||||Bee Cave Spring||||2016-07-28|2016-07-28
13784|62545|||||Chappel Spring||||2016-07-28|2016-07-28
13785|62551|||||Rector Spring||||2016-07-28|2016-07-28
13786|62570|||||Gorman Springs||||2016-07-28|2016-07-28
13787|62576|||||Post Oak Springs||||2016-07-28|2016-07-28
13788|62578|||||Clark Spring||||2016-07-28|2016-07-28
13789|62579|||||Seven Springs||||2016-07-28|2016-07-28
13790|139061|420543||||||||2016-07-29|2016-07-29
13791|93006|||G1050132A||||||2016-08-02|2016-08-02
13792|70163|293323||||||||2016-08-02|2016-08-02
13793|139062|403779||||||||2016-08-02|2016-08-02
13794|139063|404347||||||||2016-08-02|2016-08-02
13795|126377|268865||||||||2016-08-11|2016-08-11
13796|139067|201924|||27-23-4241|||||2016-08-18|2019-06-04
13797|139068|410356|||I922|||||2016-08-29|2016-08-29
13798|139069||||K314|||||2016-08-29|2016-08-29
13799|139070|265093|||H307|||||2016-08-29|2016-08-29
13800|139071|215310|||K101|||||2016-08-29|2016-08-29
13801|139072||||C091|||||2016-08-29|2016-08-29
13802|139073|405861|||I915|||||2016-08-29|2016-08-29
13803|139074||||J248|||||2016-08-29|2016-08-29
13804|139076||||J006|||||2016-08-30|2016-08-30
13805|16538|||||Mill Iron Ranches well 153-A.||||2016-08-30|2016-08-30
13806|139080|347266|293734095303801|||||||2016-09-02|2017-08-11
13807|35174|179506|||27-16-83BB|||||2016-09-07|2017-03-20
13808|35175|179504|||27-16-830A|||||2016-09-07|2017-03-20
13809|1|||||1||||2016-09-12|2016-09-12
13810|33947||||26-16-9831|||||2016-09-13|2016-09-13
13811|33867||||26088251|||||2016-09-13|2016-09-13
13812|33959||||26243313|||||2016-09-13|2016-09-13
13813|33979||||26-32-6431|||||2016-09-13|2016-09-13
13814|34411||||27-05-6141|||||2016-09-13|2016-09-13
13815|34779||||27-10-7961|||||2016-09-13|2016-09-13
13816|33960||||26-24-3361|||||2016-09-13|2016-09-13
13817|33980||||26-32-6611|||||2016-09-13|2016-09-13
13818|139085||||26-08-8221|||||2016-09-13|2020-03-26
13819|139086||||26-16-9851|||||2016-09-13|2016-09-13
13820|139087||||26-24-8362|||||2016-09-13|2016-09-13
13821|139088||||26-24-8391|||||2016-09-13|2016-09-13
13822|139089||||27-09-4361|||||2016-09-13|2016-09-13
13823|46578|||G2200052B|MW 27|2||Trinity #1||2016-09-13|2020-12-22
13824|139084||300922095533901|||||||2016-09-16|2016-09-16
13825|139096||300937095532001|||||||2016-09-16|2016-09-16
13826|139097||300947095543401|||||||2016-09-16|2016-09-16
13827|58133|||||3||||2016-09-21|2016-09-21
13828|58134|||||2||||2016-09-21|2016-09-21
13829|139094||||27-28-7153|||||2016-09-26|2016-09-26
13830|139110|373357|||6638|||||2016-09-26|2021-01-22
13831|90177||||E-16-052GU|||||2016-09-27|2020-05-21
13832|139112|314622|||4993|House well||||2016-09-28|2021-02-03
13833|139113|381367|||7100|||||2016-09-28|2021-02-12
13834|139114|358330|||6178|||||2016-09-28|2021-01-22
13835|139122|423119|||8718|||||2016-09-28|2020-12-16
13836|139126||||1217102|||||2016-10-03|2016-10-03
13837|139127||||1241117|||||2016-10-03|2016-10-03
13838|139128||||1241432|||||2016-10-03|2016-10-03
13839|139129||||561207|||||2016-10-03|2016-10-03
13840|139131|115809|||564109|||||2016-10-05|2016-10-05
13841|139132|311856|||1207832|||||2016-10-05|2016-10-05
13842|139133||||564909|||||2016-10-05|2016-10-05
13843|139134||||1208307|||||2016-10-05|2016-10-05
13844|139135||||1215114|||||2016-10-05|2016-10-05
13845|139136|127087|||1216621|||||2016-10-05|2016-10-05
13846|139137|335281|||1218814|||||2016-10-05|2016-10-05
13847|139138||||1220237|||||2016-10-06|2016-10-06
13848|139139||||1220407|||||2016-10-06|2016-10-06
13849|57224|||||4||||2016-10-06|2016-10-06
13850|139140|313967|||1220508|||||2016-10-06|2016-10-06
13851|139141|319519|||1220715|||||2016-10-06|2016-10-06
13852|139142||||1227317|||||2016-10-06|2016-10-06
13853|139143||||1229106|||||2016-10-06|2016-10-06
13854|139144||||1234403|||||2016-10-06|2016-10-06
13855|139145||||1235804|||||2016-10-06|2016-10-06
13856|59498|||||#1R||||2016-10-06|2016-10-06
13857|139146||||1236304|||||2016-10-07|2016-10-07
13858|139147||||1237207|||||2016-10-07|2016-10-07
13859|139148||||1237804|||||2016-10-07|2016-10-07
13860|139150|242932|||1242423|||||2016-10-07|2016-10-07
13861|116927|||||Top Well||||2016-10-18|2016-10-18
13862|118015||||W102-289|G-41||||2016-10-18|2019-05-17
13863|139151|431923||||||||2016-10-20|2016-10-20
13864|139153|341497||||||||2016-10-26|2016-10-26
13865|52855|||||1||||2016-11-01|2016-11-01
13866|56667|||||2||||2016-11-01|2016-11-01
13867|56736|||||2||||2016-11-01|2016-11-01
13868|57012|||||2||||2016-11-01|2016-11-01
13869|139154|127391||||||||2016-11-02|2016-11-02
13870|139104|353512||||11||||2016-11-02|2016-11-02
13871|139155|29498||||||||2016-11-03|2016-11-03
13872|23282|252730||||||||2016-11-22|2016-11-22
13873|51261|||||1||||2016-11-30|2016-11-30
13874|139167|408504|||M-15-037P|||||2016-12-07|2020-01-24
13875|139168|433188||||||||2016-12-08|2016-12-08
13876|139170|429610||||||||2016-12-09|2016-12-09
13877|139169|429440||||||||2016-12-09|2016-12-09
13878|139171|421883||||||||2016-12-09|2016-12-09
13879|139172|409383||||||||2016-12-09|2016-12-09
13880|139173|421602||||||||2016-12-12|2017-06-29
13881|139174|406816||||||||2016-12-12|2016-12-12
13882|139175|407340||||||||2016-12-13|2017-07-19
13883|18514|||||City Well #1||||2016-12-19|2016-12-19
13884|29627|||||Ogallala Mill||||2016-12-20|2016-12-20
13885|29862|||||West Horse Mill||||2016-12-20|2016-12-20
13886|29799|||||Old #2||||2016-12-20|2016-12-20
13887|139177||||2005040609|Well # 3 (Harvey 31-3)||||2016-12-22|2021-03-18
13888|139178||||2016012502|Tower monitor well, Hwy 11||||2016-12-22|2021-02-09
13889|138287|||||||B-22 in TBWE Bulletin 6014||2016-12-22|2016-12-22
13890|136542|||||Water well #2||||2016-12-22|2016-12-22
13891|134177|||||Espuella/Berreno L15||||2016-12-28|2016-12-28
13892|134183|||||Guayacan L46||||2016-12-28|2016-12-28
13893|134203|||||Sordo L98||||2016-12-28|2016-12-28
13894|134255|||||Rincon de Tio Luis S122||||2016-12-28|2016-12-28
13895|134309|||||Capitan Well #2||||2017-01-03|2017-01-03
13896|134323|||||Monte Negro #2||||2017-01-03|2017-01-03
13897|134345|190141||||New Palomas||||2017-01-03|2019-05-08
13898|134349|||||Paistle||||2017-01-03|2017-01-03
13899|134369|||||Mesquite||||2017-01-03|2017-01-03
13900|134405|||||Mifflin Camp #3||||2017-01-03|2017-01-03
13901|139179|297459||||Bacchus Park||||2017-01-04|2017-01-04
13902|139180|337985||||||||2017-01-06|2017-01-06
13903|139181|436802||||||||2017-01-06|2017-01-06
13904|83665|||||North Mill||||2017-01-09|2017-01-09
13905|75204|||||2||||2017-01-09|2017-01-09
13906|75239|||||Lake Trap Well||||2017-01-09|2017-01-09
13907|75248|||||Old Ranch/Brown's Well||||2017-01-10|2017-01-10
13908|75269|||||North Pasture Well||||2017-01-10|2017-01-10
13909|75286|||||Headquarters Well||||2017-01-10|2017-01-10
13910|75332|||||#23||||2017-01-10|2017-01-10
13911|75370|||||#3||||2017-01-10|2017-01-10
13912|75384|||||#7||||2017-01-10|2017-01-10
13913|75385|||||#12 or B4||||2017-01-10|2017-01-10
13914|75386|||||#14 or B-5||||2017-01-11|2017-01-11
13915|75390|||||Test hole #1||||2017-01-11|2017-01-11
13916|75464|||||#2||||2017-01-11|2017-01-11
13917|78173||||||HL-51-03-701|||2017-01-11|2017-01-11
13918|90111|||||||Well 8 in BSEACD Report 2010-0701.||2017-01-11|2017-01-11
13919|52866|||||3||||2017-01-12|2017-01-12
13920|52867|||||4||||2017-01-12|2017-01-12
13921|56410|||||2||||2017-01-12|2017-01-12
13922|56751|||||3||||2017-01-12|2017-01-12
13923|57034|||||2||||2017-01-12|2017-01-12
13924|57035|||||3||||2017-01-12|2017-01-12
13925|119754|||||||M-42 in TBWE B5608||2017-01-12|2017-01-12
13926|125384|||||JBCF Well||||2017-01-12|2017-01-12
13927|84235|||||Park Well||||2017-01-12|2017-01-12
13928|84244|||||||H-43 in TWC B-6208||2017-01-12|2017-01-12
13929|84245|||||Sharp Well|55-63-701|Well H-44 in TWC B-6208||2017-01-12|2017-01-12
13930|123654|||||||M-1 in TWC B-6208||2017-01-12|2017-01-12
13931|123655|||||||M-2 in TWC B-6208.||2017-01-12|2017-01-12
13932|123809|||||Bat Cave|70-21-101|Q-22 in TWC B-6208||2017-01-12|2017-01-12
13933|123839|||||||R-15 in Texas Water Commission Bulletin 6208||2017-01-12|2017-01-12
13934|123950|||||||R-39 in Texas Water Commission Bulletin 6208||2017-01-12|2017-01-12
13935|77679|||||2||||2017-01-12|2017-01-12
13936|78019|||||2||||2017-01-12|2017-01-12
13937|127877|||||||C-43 in Bulletin 6007||2017-01-12|2017-01-12
13938|127935|||||||PZ 7816301 in Vol. II of Texas Water Development Board report no. 210.||2017-01-12|2017-01-12
13939|124317|||||||152 in TBWE M-154; W-2 in TWC B-6216||2017-01-12|2017-01-12
13940|76754|||||#MR-3||||2017-01-17|2017-01-17
13941|77656|||||||Y-278  in TWC B6204||2017-01-17|2017-01-17
13942|77733|||||#2||||2017-01-17|2017-01-17
13943|139183|347462||||||||2017-01-18|2017-01-18
13944|77926|||||#3||||2017-01-18|2017-01-18
13945|77980|||||#3||||2017-01-18|2017-01-18
13946|78030|||||#3||||2017-01-19|2017-01-19
13947|139185|||||#3||||2017-01-19|2017-01-19
13948|78057|||||#1||||2017-01-19|2017-01-19
13949|139186|439617||||||||2017-02-02|2017-02-02
13950|139187|127344|||7773|||||2017-02-10|2018-04-11
13951|118441||293230098361501|||Lockhill||||2017-02-10|2017-02-10
13952|139188|||||Espuela (L37)||||2017-02-10|2017-02-10
13953|139190|439566||||Tate (N118)||||2017-02-10|2017-02-10
13954|136444|||||Escondido (E20)||||2017-02-13|2017-02-13
13955|138094|||||Uvence (N43)||||2017-02-13|2017-02-13
13956|118952|||||#7||||2017-02-13|2017-02-13
13957|118968|||||#2||||2017-02-13|2017-02-13
13958|118970|||||||J-1-30 in B-5601; J-1-23 in USGS WSP_678||2017-02-13|2017-02-13
13959|118974|||||||J-1-12 in U.S. Geol. Survey Water Supply Paper 678; J-1-41 in TBWE B-5601||2017-02-13|2017-02-13
13960|139192|407305|302251095471801|||No. 8||||2017-02-13|2017-02-13
13961|139193||302252095471701|||No. 7||||2017-02-13|2017-02-13
13962|139194||302409095414201|||||||2017-02-13|2017-02-13
13963|139195|362613|302818095334801|||No. 4||||2017-02-13|2017-02-13
13964|139196|394203|294716095401201|G1010013TH||Park Ten No. 5||||2017-02-13|2017-08-03
13965|139197|361922|302558095343801|||No. 4||||2017-02-13|2017-02-13
13966|139198|389213|302844095242901|||3H Farms Well 1||||2017-02-13|2017-02-13
13967|139199|310495|302032095283001|||24||||2017-02-13|2017-02-13
13968|124330|||||||146 in TBWE M-154;W-15 in TWC B-6216||2017-02-14|2017-02-14
13969|118996|||||||J-1-59 in B-5601||2017-02-14|2017-02-14
13970|119595|||||||J-1-70 in B-5601||2017-02-14|2017-02-14
13971|119607|||||||J-1-58 in B-5601||2017-02-14|2017-02-14
13972|119608|||||||J-1-73 in B-5601||2017-02-14|2017-02-14
13973|119609|||||||J-1-74 in B-5601||2017-02-14|2017-02-14
13974|119611|||||||J-1-80 in B-5601||2017-02-14|2017-02-14
13975|56225|||||#3||||2017-02-14|2017-02-14
13976|56247|||||#1||||2017-02-14|2017-02-14
13977|56248|||||#2||||2017-02-14|2017-02-14
13978|56249|||||#5||||2017-02-14|2017-02-14
13979|56253|||||#4||||2017-02-14|2017-02-14
13980|136256|||||GM-2||||2017-02-16|2017-02-16
13981|136257|||||GM-3||||2017-02-16|2017-02-16
13982|127570|||||#1||J-4 in TBWE B-5710||2017-02-16|2017-02-16
13983|124892|212642||||||||2017-02-16|2017-02-16
13984|108976|||||#2||||2017-02-21|2017-02-21
13985|108977|||||#1||||2017-02-21|2017-02-21
13986|39577|||||#4||||2017-02-21|2017-02-21
13987|39578|||||#5||||2017-02-21|2017-02-21
13988|92905|||||||USGS Well Name AT-58-55-207||2017-02-22|2017-02-22
13989|62387|||||#1||||2017-02-22|2017-02-22
13990|96445|||||#6||||2017-02-22|2017-02-22
13991|79760|395969||||3A||||2017-02-23|2017-08-25
13992|78398||||||F-3|||2017-03-02|2017-03-02
13993|78427|||||2 section well||F-15 in B-5102||2017-03-02|2017-06-28
13994|75923|||||||LL-110 in Bureau Economic Geology report||2017-03-07|2017-03-07
13995|75812|||||#6||||2017-03-07|2017-03-07
13996|75157|||||Headquarters Well #1||||2017-03-07|2017-03-07
13997|75847|||||#1||||2017-03-08|2017-03-08
13998|75848|||||#2||||2017-03-08|2017-03-08
13999|139213|396472||||||||2017-03-08|2017-03-08
14000|139216|243407||||||||2017-03-17|2017-03-17
14001|139219|216799||||||||2017-03-17|2017-03-17
14002|133901|||||Headquarters Well|||166462|2017-03-20|2017-03-20
14003|108123|||||#5||||2017-03-20|2017-03-20
14004|34598||||27-08-47BC|||||2017-03-20|2017-03-20
14005|34603||||27-08-57LA|||||2017-03-20|2017-03-20
14006|35145||||27-16-22AA|||||2017-03-20|2017-03-20
14007|35146||||27-16-29CB|||||2017-03-20|2017-03-20
14008|35167||||27-16-62AB|||||2017-03-20|2017-03-20
14009|35161||||27-16-62DA|||||2017-03-20|2017-03-20
14010|35171||||27-16-760A|||||2017-03-20|2017-03-20
14011|35670||||27-24-24KA|||||2017-03-20|2017-03-20
14012|35682||||27-24-59DB|||||2017-03-20|2017-03-20
14013|35688||||27-24-67CC|||||2017-03-20|2017-03-20
14014|35691||||27-24-730A|||||2017-03-20|2017-03-20
14015|35692||||27-24-790A|||||2017-03-20|2017-03-20
14016|35697||||27-24-94DB|||||2017-03-20|2017-03-20
14017|35905||||27-31-850B|||||2017-03-20|2017-03-20
14018|35906||||27-31-910D|||||2017-03-20|2017-03-20
14019|35908||||27-32-140B|||||2017-03-20|2017-03-20
14020|35912||||27-32-21BA|||||2017-03-20|2017-03-20
14021|35911||||27-32-21CB|||||2017-03-20|2017-03-20
14022|35914||||27-32-310A|||||2017-03-20|2017-03-20
14023|35922||||27-32-580A|||||2017-03-20|2017-03-20
14024|35928||||27-32-710A|||||2017-03-20|2017-03-20
14025|36663||||28-01-51CA|||||2017-03-20|2017-03-20
14026|36668||||28-01-74EA|||||2017-03-20|2017-03-20
14027|36695||||28-02-450A|||||2017-03-20|2017-03-20
14028|36705||||28-02-87BA|||||2017-03-20|2017-03-20
14029|36704||||28-02-87DA|||||2017-03-20|2017-03-20
14030|36708||||28-02-96AA|||||2017-03-20|2017-03-20
14031|36722||||28-03-430B|||||2017-03-20|2017-03-20
14032|36732||||28-03-71JB|||||2017-03-20|2017-03-20
14033|36700||||28-03-740A|||||2017-03-20|2017-03-20
14034|36776||||28-09-460A|||||2017-03-20|2017-03-20
14035|36799||||28-09-67KA|||||2017-03-20|2017-03-20
14036|36822||||28-09-73CX|||||2017-03-20|2017-03-20
14037|36821||||28-09-79CB|||||2017-03-20|2017-03-20
14038|36817||||28-09-79JA|||||2017-03-20|2017-03-20
14039|36831||||28-09-83KA|||||2017-03-20|2017-03-20
14040|36847||||28-09-92AX|||||2017-03-20|2017-03-20
14041|36846||||28-09-93HA|||||2017-03-20|2017-03-20
14042|36844||||28-09-940A|||||2017-03-20|2017-03-20
14043|36866||||28-10-72HA|||||2017-03-20|2017-03-20
14044|36870||||28-10-72JX|||||2017-03-20|2017-03-20
14045|36865||||28-10-74EB|||||2017-03-20|2017-03-20
14046|36876||||28-10-87HA|||||2017-03-20|2017-03-20
14047|36924||||28-17-11BA|||||2017-03-20|2017-03-20
14048|36926||||28-17-14LA|||||2017-03-20|2017-03-20
14049|36928||||28-17-15BE|||||2017-03-20|2017-03-20
14050|36927||||28-17-16EC|||||2017-03-20|2017-03-20
14051|36936||||28-17-25HA|||||2017-03-20|2017-03-20
14052|36937||||28-17-27JC|||||2017-03-20|2017-03-20
14053|36944||||28-17-31BA|||||2017-03-20|2017-03-20
14054|36943||||28-17-37AA|||||2017-03-20|2017-03-20
14055|36957||||28-17-550A|||||2017-03-20|2017-03-20
14056|36959||||28-17-58BA|||||2017-03-20|2017-03-20
14057|36972||||28-17-790A|||||2017-03-20|2017-03-20
14058|36980||||28-17-86LA|||||2017-03-20|2017-03-20
14059|36987||||28-18-12DA|||||2017-03-21|2017-03-21
14060|36990||||28-18-250C|||||2017-03-21|2017-03-21
14061|36993||||28-18-27AA|||||2017-03-21|2017-03-21
14062|36998||||28-18-35BA|||||2017-03-21|2017-03-21
14063|37021||||28-18-72KA|||||2017-03-21|2017-03-21
14064|37046||||28-19-46LB|||||2017-03-21|2017-03-21
14065|37126||||28-25-330A|||||2017-03-21|2017-03-21
14066|37130||||28-25-43CA|||||2017-03-21|2017-03-21
14067|37132||||28-25-46KA|||||2017-03-21|2017-03-21
14068|37144||||28-25-57DX|||||2017-03-21|2017-03-21
14069|37143||||28-25-58HX|||||2017-03-21|2017-03-21
14070|37157||||28-25-81KX|||||2017-03-21|2017-03-21
14071|37160||||28-25-920A|||||2017-03-21|2017-03-21
14072|37175||||28-26-34KA|||||2017-03-21|2017-03-21
14073|37178||||28-26-420A|||||2017-03-21|2017-03-21
14074|37180||||28-26-43AA|||||2017-03-21|2017-03-21
14075|37191||||28-26-810B|||||2017-03-21|2017-03-21
14076|37218||||28-27-51kb|||||2017-03-21|2017-03-21
14077|37229||||28-27-820A|||||2017-03-21|2017-03-21
14078|37148||||28-25-63EA|||||2017-03-21|2017-03-21
14079|108235|||||#3||||2017-03-21|2017-03-21
14080|58814|||||#2||||2017-03-22|2017-03-22
14081|94935|||||#4D||||2017-03-22|2017-03-22
14082|58552|||||#3||||2017-03-22|2017-03-22
14083|139222|445164|||HGCD MW #17/ Hwy 87 in NE Kerr County|MW #17||||2017-03-23|2019-03-05
14084|139226|443130||||||||2017-03-28|2017-03-28
14085|139227|439972||||||||2017-03-28|2017-03-28
14086|139228|440890||||||||2017-03-28|2017-03-28
14087|104851|||||Shop Well||||2017-04-05|2017-04-05
14088|139230|436689||||19||||2017-04-10|2017-04-10
14089|139231|435981||||1||||2017-04-10|2017-04-10
14090|139232|442569||||||||2017-04-10|2017-04-10
14091|99227|||||4||||2017-04-10|2017-04-10
14092|139233|340989|||24-54-2774|||||2017-04-11|2017-04-11
14093|139234|384483|||24-55-7155|||||2017-04-11|2017-04-11
14094|139236|325309|||24-63-2931|||||2017-04-11|2017-04-11
14095|139237||||24-64-7712|||||2017-04-11|2017-04-11
14096|139238||||24-53-5673|||||2017-04-11|2017-04-11
14098|139041|423020||||||||2017-04-14|2017-04-14
14099|139040|409620||||||||2017-04-14|2017-04-14
14100|139060|454549||||||||2017-04-14|2017-06-29
14101|139042|421606||||||||2017-04-14|2017-04-14
14103|139242|416743||||||||2017-04-14|2017-04-14
14104|139243|364937|||H-505509|||||2017-04-17|2017-04-17
14105|139244||||H-514713|||||2017-04-17|2017-04-17
